age,tenure_months,monthly_charges,support_tickets,monthly_logins,late_payment,contract_type,internet_service,payment_method,paperless_billing,has_dependents,satisfaction_score,data_usage_gb,churn
53,13,46.87,0,19,0,Month-to-month,DSL,Credit card,1,1,9,70.1,0
75,38,137.2,1,13,0,Two year,Fiber optic,Mailed check,1,0,3,41.7,1
65,15,171.96,1,11,1,Month-to-month,Fiber optic,Electronic check,0,0,4,19.0,1
22,50,138.91,3,13,0,Two year,Fiber optic,Electronic check,0,0,2,34.8,1
40,63,145.55,3,13,0,Month-to-month,DSL,Bank transfer,0,1,1,64.8,1
40,37,132.11,0,11,0,Two year,None,Credit card,0,1,5,35.0,0
18,28,55.96,2,16,0,Month-to-month,Fiber optic,Credit card,1,0,7,63.3,0
28,68,77.74,1,19,0,Month-to-month,Fiber optic,Electronic check,0,0,10,137.6,1
62,48,171.88,1,8,0,Two year,Fiber optic,Bank transfer,1,0,5,17.3,0
38,31,125.79,0,6,0,Month-to-month,DSL,Bank transfer,0,1,9,82.1,0
26,3,146.24,3,9,0,One year,Fiber optic,Bank transfer,0,0,10,16.5,0
34,2,174.99,0,19,0,One year,Fiber optic,Mailed check,0,0,5,72.6,1
33,16,57.03,1,13,0,Month-to-month,DSL,Bank transfer,0,0,6,81.5,0
28,18,71.47,3,8,0,Month-to-month,DSL,Bank transfer,0,0,5,36.8,1
23,52,123.17,5,13,0,Two year,Fiber optic,Credit card,1,0,8,103.3,0
62,37,23.9,3,17,0,One year,Fiber optic,Mailed check,0,0,1,73.2,0
65,72,111.4,1,17,1,Two year,None,Mailed check,1,0,10,150.9,0
46,39,149.39,1,19,0,One year,Fiber optic,Mailed check,0,0,5,40.1,1
53,66,117.67,1,15,0,One year,None,Electronic check,1,1,2,42.0,0
71,40,67.26,2,29,0,One year,DSL,Mailed check,1,0,3,20.1,0
66,26,135.86,0,15,0,Month-to-month,Fiber optic,Bank transfer,1,1,6,177.4,0
19,52,43.37,1,21,0,Two year,DSL,Credit card,1,0,1,107.0,0
73,33,163.16,1,12,1,Two year,None,Electronic check,0,0,8,25.5,0
21,20,36.15,4,18,0,One year,Fiber optic,Electronic check,0,0,9,80.7,0
19,35,158.16,2,21,1,Two year,Fiber optic,Mailed check,1,0,6,130.6,1
41,48,99.65,1,15,1,Month-to-month,DSL,Bank transfer,1,0,8,42.0,0
61,28,88.58,2,13,0,Month-to-month,Fiber optic,Mailed check,1,0,1,38.0,0
22,51,100.11,2,20,0,Month-to-month,Fiber optic,Mailed check,1,1,10,16.6,0
34,71,52.03,0,16,0,One year,DSL,Mailed check,0,0,5,99.4,0
33,30,93.23,4,11,1,Month-to-month,Fiber optic,Credit card,0,0,5,35.3,1
41,22,155.96,2,20,1,Month-to-month,Fiber optic,Credit card,1,0,3,21.3,1
75,29,148.15,2,11,0,One year,Fiber optic,Credit card,0,0,5,77.5,1
37,61,46.09,0,14,0,Month-to-month,Fiber optic,Electronic check,0,0,1,17.8,0
30,13,127.75,0,15,0,Month-to-month,Fiber optic,Bank transfer,0,0,6,67.4,0
25,71,157.09,3,12,0,Month-to-month,DSL,Mailed check,1,0,3,23.3,1
29,30,151.16,3,11,0,Month-to-month,Fiber optic,Electronic check,0,1,9,83.1,0
25,61,88.1,4,11,0,Month-to-month,None,Mailed check,1,0,2,26.0,0
51,57,27.69,1,12,1,Month-to-month,DSL,Bank transfer,1,0,3,37.0,0
42,57,168.99,4,16,0,Month-to-month,None,Bank transfer,1,0,7,57.8,1
46,66,83.34,3,13,0,Month-to-month,None,Bank transfer,1,0,1,40.2,0
66,14,77.76,0,14,0,Two year,DSL,Electronic check,0,0,7,181.5,0
51,43,141.52,2,15,0,Month-to-month,DSL,Mailed check,0,1,7,29.5,1
26,8,62.24,2,11,0,Month-to-month,Fiber optic,Mailed check,1,0,6,21.9,0
39,22,153.56,2,17,0,One year,None,Bank transfer,1,0,6,136.2,1
36,3,32.17,0,9,0,Month-to-month,DSL,Credit card,1,0,8,45.5,0
65,50,138.51,1,10,1,Month-to-month,None,Electronic check,0,0,6,79.0,0
35,44,174.53,0,9,0,One year,DSL,Credit card,1,0,9,33.8,0
26,54,179.32,2,12,0,Month-to-month,Fiber optic,Credit card,1,1,9,43.5,1
60,13,167.81,2,8,0,Two year,None,Mailed check,0,0,3,67.0,1
42,24,159.32,3,17,0,Month-to-month,DSL,Credit card,1,0,10,63.6,1
23,49,64.62,3,17,0,One year,Fiber optic,Bank transfer,1,0,6,107.2,0
58,60,174.66,3,8,0,Two year,DSL,Credit card,0,0,4,21.1,1
30,64,168.46,0,12,0,Two year,Fiber optic,Electronic check,1,0,9,61.4,0
68,6,105.5,2,15,0,Month-to-month,None,Mailed check,1,0,7,10.9,1
66,29,84.33,1,12,0,One year,DSL,Credit card,1,0,8,48.9,1
39,1,37.48,2,13,1,Month-to-month,Fiber optic,Bank transfer,1,1,5,96.6,0
50,59,114.5,0,18,0,Month-to-month,None,Credit card,0,0,1,225.9,0
50,9,132.09,1,11,1,One year,Fiber optic,Bank transfer,0,0,6,70.2,1
55,60,84.64,2,17,0,Month-to-month,None,Mailed check,1,0,8,101.3,0
22,12,84.96,1,11,0,Month-to-month,None,Bank transfer,1,0,9,40.3,1
36,2,111.73,3,10,0,One year,DSL,Mailed check,1,0,1,40.6,1
27,64,24.45,0,23,1,Month-to-month,Fiber optic,Bank transfer,0,0,3,54.5,0
58,32,173.26,1,14,0,One year,Fiber optic,Bank transfer,1,0,8,53.7,1
22,31,66.38,1,13,1,Month-to-month,Fiber optic,Mailed check,1,0,1,65.2,1
47,47,42.54,1,19,0,One year,Fiber optic,Bank transfer,1,0,9,22.8,0
60,20,20.88,1,21,0,Month-to-month,DSL,Electronic check,0,1,7,122.3,0
73,50,157.1,0,9,0,One year,Fiber optic,Credit card,0,0,8,58.5,0
34,31,158.11,0,14,0,Month-to-month,Fiber optic,Electronic check,1,0,4,83.2,1
18,20,35.25,0,13,0,One year,Fiber optic,Mailed check,1,0,7,103.1,0
59,29,44.36,2,8,0,One year,Fiber optic,Electronic check,0,1,3,26.9,0
18,1,91.66,2,13,1,Month-to-month,DSL,Electronic check,1,0,2,115.7,1
21,22,49.71,1,14,0,One year,Fiber optic,Mailed check,1,1,2,72.1,0
75,43,137.73,4,13,0,Two year,Fiber optic,Electronic check,1,0,2,75.9,0
68,10,29.29,4,9,0,Month-to-month,None,Mailed check,1,0,10,52.3,0
59,9,107.95,0,9,0,One year,Fiber optic,Electronic check,1,0,1,137.3,0
66,48,81.25,0,13,0,Month-to-month,None,Mailed check,0,0,9,115.9,0
22,31,94.39,1,13,0,One year,Fiber optic,Bank transfer,1,0,6,36.6,0
23,10,87.96,2,23,0,Two year,None,Electronic check,1,0,8,49.2,0
35,54,44.51,1,9,0,One year,DSL,Mailed check,0,0,7,67.1,0
19,56,55.25,2,19,0,Month-to-month,Fiber optic,Mailed check,0,0,6,52.3,0
69,3,30.37,4,14,0,Month-to-month,DSL,Mailed check,1,0,10,108.7,0
21,15,38.45,0,11,0,Month-to-month,Fiber optic,Mailed check,1,1,1,116.2,0
49,27,176.46,1,11,0,Month-to-month,None,Electronic check,1,0,6,43.0,1
67,53,64.77,2,13,0,One year,Fiber optic,Electronic check,1,1,10,37.7,0
60,6,69.12,3,19,0,One year,Fiber optic,Credit card,1,1,7,53.9,0
31,59,40.34,1,17,0,One year,Fiber optic,Bank transfer,1,0,2,67.9,0
45,23,140.83,2,15,0,Month-to-month,DSL,Mailed check,0,0,3,68.2,1
49,10,167.86,3,14,0,One year,None,Mailed check,0,0,8,29.2,1
62,63,146.36,2,8,0,Month-to-month,DSL,Credit card,1,1,7,23.1,1
42,7,118.02,0,20,0,Month-to-month,DSL,Credit card,0,0,6,102.9,0
34,10,150.12,4,16,1,Month-to-month,DSL,Mailed check,1,0,1,38.8,1
64,69,84.68,2,10,1,One year,None,Mailed check,1,0,3,49.6,0
69,38,157.52,2,12,0,Month-to-month,Fiber optic,Credit card,0,0,5,93.1,1
46,34,147.76,3,18,0,Two year,Fiber optic,Bank transfer,0,0,5,61.5,0
19,50,20.28,0,13,0,Month-to-month,Fiber optic,Credit card,0,0,6,50.0,0
47,46,98.05,2,10,0,Month-to-month,DSL,Credit card,1,0,6,27.4,0
69,45,62.34,1,13,0,Month-to-month,DSL,Mailed check,1,1,5,39.3,0
75,2,33.8,2,19,0,Month-to-month,DSL,Electronic check,1,1,8,34.2,0
41,40,155.39,2,16,1,Month-to-month,Fiber optic,Credit card,1,1,7,46.4,1
26,21,21.27,1,14,0,One year,DSL,Electronic check,1,0,8,32.1,0
51,59,136.83,0,20,0,Month-to-month,Fiber optic,Credit card,0,0,4,23.9,1
66,37,178.11,2,15,0,Month-to-month,Fiber optic,Bank transfer,1,0,1,52.4,1
72,9,97.12,2,18,0,Month-to-month,Fiber optic,Mailed check,0,0,10,73.8,0
21,64,79.4,3,13,0,Month-to-month,None,Credit card,1,0,9,15.4,0
34,21,116.93,1,17,0,Month-to-month,DSL,Mailed check,0,0,3,28.7,0
45,20,148.75,2,21,0,One year,Fiber optic,Credit card,1,0,8,80.0,1
23,68,58.44,2,9,0,One year,DSL,Credit card,1,0,4,64.4,0
69,56,60.11,0,20,0,One year,None,Mailed check,1,0,8,68.5,0
24,62,117.15,1,12,0,Month-to-month,None,Bank transfer,1,0,2,78.6,0
56,48,170.38,0,6,0,Month-to-month,DSL,Electronic check,1,0,4,88.7,1
71,66,67.75,0,17,0,One year,DSL,Electronic check,0,1,6,47.4,0
57,9,80.28,2,12,0,One year,DSL,Credit card,0,0,7,53.9,0
62,44,178.93,1,18,1,Month-to-month,DSL,Electronic check,1,0,3,25.1,1
33,22,48.2,0,14,0,Month-to-month,DSL,Mailed check,0,1,7,50.9,0
65,29,32.31,3,13,0,Two year,DSL,Bank transfer,1,0,5,76.4,0
42,18,114.36,1,15,0,Month-to-month,DSL,Mailed check,0,0,4,45.9,0
21,15,23.88,2,13,1,Two year,DSL,Electronic check,1,1,9,45.4,0
39,32,48.87,0,13,0,One year,Fiber optic,Mailed check,0,0,2,27.1,0
38,67,119.55,2,16,0,Month-to-month,DSL,Bank transfer,1,1,8,41.6,0
48,46,125.52,0,9,0,Month-to-month,Fiber optic,Credit card,0,0,6,50.8,1
33,26,101.67,1,12,0,Two year,None,Credit card,1,0,7,84.5,0
44,32,81.4,1,11,0,Month-to-month,Fiber optic,Electronic check,1,0,8,34.0,0
42,39,112.19,0,15,0,Month-to-month,DSL,Mailed check,0,1,9,38.0,1
36,18,122.94,1,9,0,Month-to-month,None,Mailed check,1,0,4,81.1,0
58,38,148.56,1,19,0,Month-to-month,DSL,Bank transfer,1,1,5,10.3,0
35,51,146.84,1,17,0,One year,DSL,Mailed check,1,0,9,90.1,1
62,18,126.37,1,14,0,Month-to-month,Fiber optic,Bank transfer,1,1,6,42.8,1
32,43,163.08,1,11,0,One year,DSL,Bank transfer,1,0,9,39.8,1
68,52,154.08,2,18,0,One year,Fiber optic,Mailed check,1,0,10,88.2,0
39,38,41.32,0,11,0,Month-to-month,Fiber optic,Credit card,0,0,8,61.1,0
20,22,173.07,0,8,0,One year,Fiber optic,Bank transfer,0,0,9,53.2,1
26,40,162.68,1,15,0,Month-to-month,Fiber optic,Bank transfer,1,0,2,41.4,1
64,58,71.35,3,11,0,One year,DSL,Mailed check,0,0,8,17.5,0
68,16,23.23,0,12,0,Month-to-month,DSL,Bank transfer,0,0,6,30.3,0
30,42,116.64,0,8,0,One year,Fiber optic,Credit card,0,1,6,90.0,1
52,49,90.15,0,10,0,Two year,Fiber optic,Mailed check,0,1,10,67.0,0
51,24,139.93,1,9,0,One year,Fiber optic,Mailed check,0,1,3,22.6,0
25,28,103.94,0,19,0,Month-to-month,Fiber optic,Electronic check,1,0,3,97.7,1
44,64,32.24,0,15,0,Month-to-month,DSL,Bank transfer,0,0,2,13.2,0
58,27,59.15,1,16,0,Two year,None,Credit card,1,1,1,32.9,0
74,44,161.2,2,19,0,Two year,DSL,Credit card,1,0,2,26.7,1
67,11,26.03,2,10,0,One year,None,Credit card,0,0,6,14.8,0
23,67,137.87,1,8,0,Month-to-month,DSL,Credit card,1,0,4,53.2,1
31,43,66.71,1,15,1,Month-to-month,Fiber optic,Mailed check,1,0,3,39.2,0
43,55,92.42,4,7,0,Two year,Fiber optic,Electronic check,1,0,10,41.4,1
26,44,104.96,2,14,0,Month-to-month,Fiber optic,Mailed check,1,0,8,67.2,0
51,26,60.01,1,5,1,One year,Fiber optic,Electronic check,1,0,2,23.5,0
18,25,124.31,0,13,0,Month-to-month,Fiber optic,Credit card,1,0,10,63.1,1
24,51,130.95,1,13,0,One year,Fiber optic,Credit card,1,0,7,147.8,0
20,62,33.61,1,19,0,Month-to-month,None,Bank transfer,0,1,5,35.7,0
35,10,79.83,1,14,0,Month-to-month,DSL,Mailed check,1,1,4,162.0,0
62,61,139.1,0,14,0,Month-to-month,Fiber optic,Bank transfer,0,0,8,74.6,0
28,60,135.46,3,13,1,Two year,Fiber optic,Bank transfer,0,0,5,80.9,0
75,8,107.14,1,13,0,One year,DSL,Electronic check,0,1,8,53.2,1
33,8,144.43,3,15,0,One year,DSL,Electronic check,1,0,5,25.9,0
20,51,37.22,2,16,1,Two year,DSL,Mailed check,1,0,7,45.9,0
37,61,38.91,3,12,0,Month-to-month,DSL,Bank transfer,1,1,8,73.6,0
61,29,125.2,2,15,1,Two year,Fiber optic,Credit card,0,1,1,30.2,0
24,47,130.93,1,13,0,Month-to-month,Fiber optic,Bank transfer,1,0,2,59.3,0
22,72,150.32,1,13,0,Month-to-month,DSL,Mailed check,1,0,8,93.1,0
67,24,48.97,1,8,0,Month-to-month,Fiber optic,Credit card,1,0,3,33.4,1
52,17,102.68,3,7,0,Two year,DSL,Bank transfer,0,1,8,101.2,0
37,72,125.73,1,14,1,One year,None,Bank transfer,1,0,4,32.1,0
61,21,55.79,1,13,0,Month-to-month,Fiber optic,Mailed check,1,0,1,125.3,0
66,35,102.71,4,12,0,Two year,DSL,Electronic check,1,0,5,75.1,1
38,32,122.15,1,13,1,One year,DSL,Electronic check,0,0,10,57.0,1
50,38,54.31,0,9,0,One year,None,Mailed check,1,0,10,103.7,0
18,20,80.09,4,8,1,One year,Fiber optic,Credit card,0,0,5,81.8,1
35,49,54.61,0,15,0,Month-to-month,Fiber optic,Bank transfer,0,1,7,67.6,0
52,50,164.47,1,7,0,Month-to-month,Fiber optic,Credit card,0,0,8,33.3,1
29,15,57.89,3,13,1,One year,Fiber optic,Credit card,1,1,5,58.6,0
75,35,39.33,5,16,0,Month-to-month,None,Electronic check,0,1,7,67.9,0
74,5,25.62,2,13,0,One year,None,Bank transfer,1,0,9,87.1,0
32,16,27.19,1,13,0,Month-to-month,DSL,Bank transfer,1,0,8,41.3,0
40,72,50.65,0,12,0,One year,Fiber optic,Bank transfer,0,1,6,35.4,0
28,37,117.31,0,13,0,Two year,None,Mailed check,0,0,1,38.3,0
47,45,22.82,4,15,0,Month-to-month,DSL,Credit card,0,0,8,82.2,0
25,64,65.88,2,15,1,Month-to-month,None,Credit card,0,1,7,38.6,0
40,52,29.31,2,15,0,Month-to-month,Fiber optic,Bank transfer,1,0,5,82.4,0
50,58,84.59,1,8,0,Month-to-month,DSL,Mailed check,1,0,4,66.5,0
53,52,27.77,2,15,0,Month-to-month,None,Electronic check,0,0,5,71.5,0
52,36,117.21,2,13,0,Month-to-month,Fiber optic,Credit card,1,0,4,131.0,1
30,46,130.15,3,11,1,Month-to-month,DSL,Electronic check,1,1,2,88.4,1
63,21,137.01,0,12,1,Month-to-month,Fiber optic,Credit card,1,0,2,105.2,1
58,65,55.89,1,8,0,Two year,Fiber optic,Mailed check,1,0,4,38.7,0
61,13,158.96,1,19,0,Month-to-month,Fiber optic,Electronic check,1,0,6,25.6,1
45,64,130.45,4,17,0,Month-to-month,DSL,Mailed check,0,1,1,30.3,1
69,64,29.06,1,21,1,One year,Fiber optic,Mailed check,0,0,8,25.7,0
40,11,90.52,1,10,0,Month-to-month,None,Bank transfer,0,0,1,33.0,0
64,52,142.84,0,14,0,One year,Fiber optic,Electronic check,1,0,3,49.3,1
29,72,69.74,1,14,0,One year,DSL,Electronic check,1,0,10,45.2,0
32,42,81.05,3,14,0,One year,None,Electronic check,1,1,2,76.0,0
48,25,120.74,0,12,0,Month-to-month,DSL,Mailed check,1,1,3,34.5,0
50,64,28.88,0,12,0,Month-to-month,Fiber optic,Electronic check,1,0,10,41.6,0
61,37,174.71,0,22,1,Two year,DSL,Bank transfer,0,1,1,72.5,1
35,9,47.92,1,19,0,Two year,None,Credit card,1,0,3,60.1,0
68,18,24.27,2,15,1,One year,None,Mailed check,1,1,6,45.1,0
37,50,20.85,2,16,0,Month-to-month,None,Credit card,0,1,4,118.9,0
48,33,83.93,2,14,0,Month-to-month,DSL,Credit card,1,0,6,95.5,0
72,16,161.48,0,19,1,One year,Fiber optic,Credit card,1,0,9,151.2,1
49,58,151.16,4,11,0,Month-to-month,DSL,Mailed check,0,0,5,134.0,1
57,9,165.93,2,9,0,Two year,Fiber optic,Mailed check,1,0,5,19.0,1
70,16,105.41,0,12,0,Two year,None,Mailed check,1,0,4,65.2,0
74,34,91.8,1,13,0,Month-to-month,Fiber optic,Credit card,0,1,4,50.3,1
46,3,81.74,1,22,0,Month-to-month,Fiber optic,Mailed check,1,0,6,79.8,0
42,28,27.43,1,16,1,Month-to-month,DSL,Electronic check,1,0,1,145.6,1
29,66,165.52,1,7,1,Month-to-month,Fiber optic,Bank transfer,1,0,2,79.4,1
49,68,99.39,1,8,0,Month-to-month,DSL,Bank transfer,0,1,8,55.9,0
71,63,92.81,4,16,0,One year,DSL,Electronic check,0,1,5,51.5,0
46,24,102.43,1,15,0,Month-to-month,None,Electronic check,0,1,8,99.0,0
38,5,147.06,0,16,0,Month-to-month,Fiber optic,Mailed check,1,0,9,86.8,0
24,59,55.92,0,14,0,Month-to-month,DSL,Electronic check,1,0,3,49.0,0
40,27,133.58,1,11,0,Month-to-month,Fiber optic,Bank transfer,1,1,4,22.0,0
31,54,133.72,0,15,0,Month-to-month,DSL,Mailed check,1,1,7,60.3,0
74,9,155.93,4,20,0,Two year,DSL,Mailed check,1,0,7,38.2,1
48,49,21.39,1,12,0,Month-to-month,Fiber optic,Electronic check,1,0,1,34.4,0
25,43,47.26,1,11,0,One year,DSL,Bank transfer,1,0,6,16.9,0
21,67,95.37,1,13,0,Month-to-month,DSL,Mailed check,0,0,3,125.2,0
67,8,156.09,1,12,0,One year,DSL,Mailed check,1,0,5,156.8,0
72,30,174.42,0,21,0,Month-to-month,Fiber optic,Bank transfer,0,0,9,46.4,1
62,72,115.18,0,8,0,Month-to-month,DSL,Electronic check,0,1,2,51.8,1
25,29,53.94,0,7,0,Month-to-month,DSL,Mailed check,0,0,10,61.9,1
23,48,49.53,2,9,0,One year,None,Mailed check,1,0,4,45.2,1
29,12,122.31,0,17,0,Month-to-month,Fiber optic,Credit card,1,0,8,69.1,0
61,53,53.61,3,14,0,Month-to-month,DSL,Credit card,1,0,2,72.8,0
62,20,108.49,1,16,1,Month-to-month,None,Bank transfer,1,0,8,120.8,0
66,42,153.57,3,17,0,One year,Fiber optic,Mailed check,0,0,9,27.0,1
23,64,82.37,1,17,0,Month-to-month,None,Bank transfer,1,0,7,67.8,0
26,48,80.56,1,12,0,Month-to-month,DSL,Bank transfer,1,1,10,47.6,0
70,35,25.78,1,15,0,One year,DSL,Mailed check,1,0,1,45.0,0
71,14,60.65,2,17,0,Month-to-month,DSL,Electronic check,0,0,10,12.6,0
60,25,131.71,1,11,0,Month-to-month,Fiber optic,Credit card,0,0,6,35.0,0
24,62,77.66,1,9,0,Month-to-month,Fiber optic,Mailed check,1,1,3,74.7,0
21,16,45.33,0,17,0,One year,Fiber optic,Bank transfer,0,1,7,36.2,0
21,48,36.92,0,15,1,Two year,Fiber optic,Electronic check,1,0,5,61.0,0
58,35,35.21,1,15,0,One year,Fiber optic,Bank transfer,1,1,8,5.8,0
67,24,125.46,0,16,0,One year,Fiber optic,Electronic check,1,1,8,49.7,0
54,52,118.02,1,9,0,One year,DSL,Electronic check,1,1,8,59.2,0
33,27,102.96,4,12,0,Month-to-month,Fiber optic,Credit card,1,1,9,33.9,1
61,21,100.05,1,15,0,Two year,None,Electronic check,1,0,4,47.1,0
21,39,44.5,1,14,0,Month-to-month,None,Mailed check,0,0,3,65.3,0
66,55,100.1,1,11,0,One year,DSL,Mailed check,0,1,6,41.8,0
69,63,29.59,2,18,0,Month-to-month,Fiber optic,Electronic check,1,0,3,72.7,0
59,46,168.14,0,9,0,One year,DSL,Bank transfer,1,0,9,38.6,1
68,48,29.28,1,15,1,Two year,Fiber optic,Credit card,1,0,10,85.4,0
51,57,87.76,0,18,0,Two year,Fiber optic,Bank transfer,0,0,5,19.7,0
45,20,20.09,2,15,0,Two year,None,Bank transfer,0,0,8,52.7,0
36,19,145.78,4,7,0,Two year,None,Bank transfer,1,0,5,72.3,1
71,35,46.59,2,17,1,Month-to-month,DSL,Mailed check,1,0,9,54.0,0
58,46,167.99,0,13,0,Month-to-month,Fiber optic,Electronic check,0,0,1,84.7,1
29,47,27.04,0,17,0,Month-to-month,Fiber optic,Mailed check,1,1,10,44.2,0
73,12,151.33,4,11,0,Month-to-month,Fiber optic,Electronic check,0,0,6,45.4,1
21,57,125.06,2,14,0,Month-to-month,Fiber optic,Bank transfer,1,1,10,15.3,0
52,27,59.96,1,10,0,Month-to-month,DSL,Bank transfer,1,0,8,83.9,0
29,64,52.39,0,12,0,Two year,DSL,Bank transfer,0,1,8,93.0,0
56,53,77.23,0,10,0,One year,Fiber optic,Bank transfer,1,0,4,88.0,0
41,71,152.54,1,14,0,Month-to-month,Fiber optic,Electronic check,1,0,7,40.5,0
43,46,157.91,0,15,0,One year,Fiber optic,Bank transfer,0,0,8,18.9,0
56,38,48.05,3,11,0,One year,DSL,Credit card,1,1,8,129.5,0
61,14,76.55,5,20,0,Two year,DSL,Credit card,1,0,10,50.7,0
40,29,58.0,2,12,0,Month-to-month,DSL,Electronic check,1,0,1,22.3,0
75,62,39.62,0,10,0,One year,Fiber optic,Bank transfer,1,0,3,108.3,0
46,28,123.43,1,13,1,Month-to-month,Fiber optic,Credit card,1,0,5,13.6,1
27,4,75.34,1,19,1,Two year,DSL,Bank transfer,1,0,7,123.5,0
18,18,56.06,1,12,0,Two year,DSL,Credit card,1,0,6,19.5,0
29,43,158.56,3,14,0,Month-to-month,None,Credit card,0,0,4,49.8,1
58,46,139.73,2,11,1,Month-to-month,Fiber optic,Bank transfer,0,0,2,50.2,1
49,71,143.8,0,15,0,Month-to-month,None,Bank transfer,0,0,3,62.4,0
37,68,26.27,2,17,0,Month-to-month,None,Bank transfer,0,1,8,72.8,0
45,39,166.42,0,18,0,Month-to-month,DSL,Electronic check,0,1,6,38.5,0
66,40,111.96,6,12,1,One year,None,Mailed check,1,0,1,45.6,0
51,58,100.61,1,18,0,Month-to-month,Fiber optic,Electronic check,0,0,4,38.0,1
21,4,21.69,2,8,0,Month-to-month,Fiber optic,Electronic check,1,1,4,98.3,0
20,43,163.63,2,8,0,One year,Fiber optic,Mailed check,0,0,7,67.9,1
45,35,107.02,1,17,0,One year,Fiber optic,Electronic check,1,0,9,96.2,0
41,57,152.02,5,20,0,Month-to-month,Fiber optic,Credit card,0,0,7,43.0,0
67,58,124.88,1,15,0,One year,DSL,Bank transfer,1,1,10,43.0,0
51,48,147.47,2,12,0,One year,Fiber optic,Mailed check,0,1,5,22.9,0
61,48,130.87,1,16,1,Month-to-month,DSL,Mailed check,0,0,9,82.9,1
51,50,167.35,1,11,1,Month-to-month,DSL,Bank transfer,1,0,1,56.4,1
38,42,56.08,1,14,0,One year,Fiber optic,Electronic check,1,0,4,51.8,0
56,17,52.34,1,9,0,Month-to-month,Fiber optic,Credit card,0,0,10,39.4,0
54,21,134.01,1,13,0,Month-to-month,DSL,Electronic check,1,1,1,44.4,1
59,54,100.22,5,8,0,Month-to-month,DSL,Mailed check,0,0,10,68.6,1
28,45,115.87,1,16,0,Two year,None,Electronic check,1,0,6,79.3,0
55,18,133.37,3,17,0,One year,Fiber optic,Electronic check,1,1,3,34.3,1
34,64,107.59,2,14,0,One year,Fiber optic,Mailed check,0,1,1,77.9,0
63,71,146.03,2,12,0,Month-to-month,DSL,Electronic check,0,0,9,53.2,0
64,46,71.02,2,20,1,Two year,Fiber optic,Credit card,1,0,2,65.3,1
54,17,157.44,1,8,0,Month-to-month,Fiber optic,Credit card,0,0,10,47.1,1
72,68,37.23,2,15,0,Two year,DSL,Electronic check,1,1,10,43.3,0
49,18,121.44,0,12,0,One year,Fiber optic,Bank transfer,1,0,3,47.0,0
19,32,162.42,1,20,0,One year,DSL,Credit card,1,0,7,23.2,0
53,62,60.43,1,13,1,Two year,DSL,Credit card,0,1,5,41.3,1
63,38,72.29,2,11,0,Two year,Fiber optic,Bank transfer,0,1,6,15.2,0
23,18,68.87,2,11,0,Month-to-month,Fiber optic,Credit card,1,0,1,80.6,1
24,6,110.28,3,13,0,Month-to-month,Fiber optic,Electronic check,1,1,5,21.9,0
33,26,86.06,2,21,0,One year,Fiber optic,Mailed check,1,0,5,71.4,0
66,49,37.27,2,12,0,Month-to-month,Fiber optic,Bank transfer,1,0,6,28.7,0
48,52,162.61,1,14,1,Month-to-month,Fiber optic,Mailed check,0,1,4,106.4,1
74,17,52.75,1,9,1,Month-to-month,DSL,Credit card,1,0,5,13.4,0
68,12,105.45,3,7,0,Month-to-month,DSL,Mailed check,0,1,2,49.2,1
50,51,115.17,2,16,1,One year,DSL,Mailed check,1,0,4,108.5,0
57,12,26.52,2,7,1,Month-to-month,None,Electronic check,1,0,6,73.0,1
37,5,35.31,2,15,0,Month-to-month,DSL,Electronic check,1,1,7,41.4,0
23,36,175.47,1,13,0,Month-to-month,Fiber optic,Mailed check,0,1,2,141.8,1
41,42,126.32,3,12,0,Two year,Fiber optic,Credit card,1,1,7,47.9,0
52,18,25.37,2,10,0,Month-to-month,Fiber optic,Mailed check,1,0,4,46.9,0
28,16,147.07,0,16,0,Two year,Fiber optic,Credit card,1,0,3,89.5,0
30,17,101.37,0,8,0,Two year,Fiber optic,Credit card,1,1,9,45.3,0
18,25,32.03,2,15,0,Month-to-month,DSL,Electronic check,1,0,8,46.5,0
60,1,128.92,5,13,0,One year,DSL,Electronic check,0,0,7,37.0,1
70,1,99.9,4,15,0,Month-to-month,Fiber optic,Bank transfer,0,1,5,69.0,1
65,27,52.79,1,7,1,Month-to-month,None,Electronic check,1,0,9,75.9,0
40,2,160.43,1,12,0,Month-to-month,None,Electronic check,0,0,5,36.1,1
52,23,66.62,0,13,0,One year,None,Mailed check,1,1,3,100.4,0
73,42,65.53,1,15,0,Two year,Fiber optic,Credit card,0,0,5,37.0,0
52,3,63.64,3,14,0,Month-to-month,DSL,Bank transfer,1,1,6,31.3,0
35,45,142.79,1,10,0,Month-to-month,Fiber optic,Credit card,1,0,7,25.8,1
37,45,132.98,1,16,0,One year,Fiber optic,Electronic check,1,1,3,93.4,0
60,42,164.5,1,20,0,Month-to-month,DSL,Credit card,0,0,6,28.1,1
43,46,56.69,1,18,0,Month-to-month,Fiber optic,Electronic check,1,0,5,130.0,0
66,59,145.82,1,21,0,Month-to-month,None,Bank transfer,1,0,3,24.7,0
68,6,111.69,1,17,0,One year,DSL,Mailed check,1,0,7,48.3,0
20,13,69.39,1,10,0,Month-to-month,Fiber optic,Mailed check,1,0,4,27.6,0
59,23,25.67,3,9,0,Month-to-month,Fiber optic,Bank transfer,1,0,4,39.3,1
39,50,151.03,1,11,0,Month-to-month,DSL,Electronic check,0,0,10,51.4,1
48,63,58.57,2,13,0,Month-to-month,Fiber optic,Mailed check,0,0,6,126.6,0
